season,weather,temp,humidity,windspeed,casual,registered,count,time,day,month,year,weekday,am_or_pm,holidays,lag1,lag2,lag3,rolling_3,rolling_6,is_peak,weekend_bad_weather
1,4,,,,39,41,206.3345133872084,19,9,3,2011,1,1,0,166.1760895919327,280.7896811888421,256.1077168852544,217.76676138932785,235.84229872652224,1,1
3,1,36.99973433478662,129.6358879810527,40.92776657117085,18,61,172.9231965949316,20,9,3,2011,1,1,0,206.3345133872084,166.1760895919327,280.7896811888421,181.81126652469104,214.48268510904617,1,0
2,3,27.76297500280181,134.79765118505685,13.23073264243702,37,1,191.37913885718595,21,9,3,2011,1,1,0,172.9231965949316,206.3345133872084,166.1760895919327,190.2122829464421,212.28505608422586,0,0
3,3,28.090294934586204,139.21122363726906,22.96535707067778,19,76,216.374319691134,22,9,3,2011,1,1,0,191.37913885718595,172.9231965949316,206.3345133872084,193.55888504775064,205.6628232185391,0,0
3,2,40.98151494493631,170.3773856760701,41.20434312425255,18,45,242.6037473820397,23,9,3,2011,1,1,0,216.374319691134,191.37913885718595,172.9231965949316,216.78573531011997,199.2985009174054,0,0
4,1,24.56052485155232,140.0951082003545,48.23375782130607,18,37,210.02769145082965,0,10,3,2011,1,0,0,242.6037473820397,216.374319691134,191.37913885718595,223.00191950800124,206.60710122722153,0,0
3,4,33.2709397178355,112.2900237162765,23.087190148714377,35,94,315.4947610739796,1,10,3,2011,1,0,0,210.02769145082965,242.6037473820397,216.374319691134,256.04206663561644,224.80047584168338,0,1
1,2,14.064858289032069,147.3492168128119,48.3876498625772,46,128,318.5811459898829,2,10,3,2011,1,0,0,315.4947610739796,210.02769145082965,242.6037473820397,281.3678661715641,249.07680074084195,0,0
3,3,,,,26,174,372.8236684687312,3,10,3,2011,1,0,0,318.5811459898829,315.4947610739796,210.02769145082965,335.63319184419805,279.3175556760995,0,0
1,2,30.640937443430037,115.10356928878772,25.141710639854946,16,106,276.38904436959024,4,10,3,2011,1,0,0,372.8236684687312,318.5811459898829,315.4947610739796,322.59795294273493,289.3200097891756,0,0
1,2,26.07176350937031,143.16994219921855,52.40698068563876,17,140,283.99338452480305,5,10,3,2011,1,0,0,276.38904436959024,372.8236684687312,318.5811459898829,311.0686991210416,296.2182826463027,0,0
1,3,,,,19,59,224.15602782357468,6,10,3,2011,1,0,0,283.99338452480305,276.38904436959024,372.8236684687312,261.51281890598943,298.5730053750936,0,0
2,1,28.72625699937418,124.95081040262758,39.80468356668824,43,191,349.53702614564554,7,10,3,2011,1,0,0,224.15602782357468,283.99338452480305,276.38904436959024,285.8954794980079,304.2467162203713,1,0
4,1,,,,41,195,438.6368704856103,8,10,3,2011,1,0,0,349.53702614564554,224.15602782357468,283.99338452480305,337.44330815161027,324.25600363632583,1,0
1,2,15.982510577695894,173.92026120749534,29.29771062857268,40,54,231.5643940431628,9,10,3,2011,1,0,0,438.6368704856103,349.53702614564554,224.15602782357468,339.91276355813966,300.71279123206443,1,0
1,3,31.44215594703536,144.1545481066745,50.350740229008025,7,106,254.39350239319344,10,10,3,2011,1,0,0,231.5643940431628,438.6368704856103,349.53702614564554,308.19825564065565,297.0468675693316,0,0
2,4,,,,39,30,221.3236022796978,11,10,3,2011,1,0,0,254.39350239319344,231.5643940431628,438.6368704856103,235.76049957201812,286.60190386181404,0,1
1,2,16.763382079284543,162.70610046406023,9.842024658504329,10,96,214.03248594838968,12,10,3,2011,1,1,0,221.3236022796978,254.39350239319344,231.5643940431628,229.91653020709376,284.91464688261664,0,0
3,4,33.58814447114081,168.28818428210377,53.11708658133494,29,141,350.29878455362484,13,10,3,2011,1,1,0,214.03248594838968,221.3236022796978,254.39350239319344,261.88495759390423,285.0416066172798,0,1
3,2,14.370600178451053,134.94508818211926,48.80444263956895,11,85,205.91455701925923,14,10,3,2011,1,1,0,350.29878455362484,214.03248594838968,221.3236022796978,256.74860917375804,246.25455437288795,0,0
4,2,24.509704421022924,144.78519560503253,25.69934978035149,22,132,257.14710527747417,15,10,3,2011,1,1,0,205.91455701925923,350.29878455362484,214.03248594838968,271.1201489501195,250.51833957860651,0,0
1,3,19.99636954234603,124.15901000637052,19.171049517429367,5,118,258.7122668149919,16,10,3,2011,1,1,0,257.14710527747417,205.91455701925923,350.29878455362484,240.59130970390856,251.23813364890626,0,0
2,3,,,,34,181,317.3458137463271,17,10,3,2011,1,1,0,258.7122668149919,257.14710527747417,205.91455701925923,277.73506194626447,267.24183556001117,1,0
3,4,34.15756166533323,131.78097723100197,11.07390533782185,14,180,381.5996926802717,18,10,3,2011,1,1,0,317.3458137463271,258.7122668149919,257.14710527747417,319.219257747197,295.1697033486582,1,1
2,4,35.43323281997492,159.32675043165077,29.225164172667267,37,164,334.8371028435613,19,10,3,2011,1,1,0,381.5996926802717,317.3458137463271,258.7122668149919,344.5942030900535,292.59275639698086,1,1
2,1,21.2037509417566,153.25395300859986,12.512476052194629,27,95,166.13988675779677,20,10,3,2011,1,1,0,334.8371028435613,381.5996926802717,317.3458137463271,294.19222742721007,285.96364468673715,1,0
3,3,15.13198918754513,162.19800846492893,37.99510408660229,6,184,336.7900644095838,21,10,3,2011,1,1,0,166.13988675779677,334.8371028435613,381.5996926802717,279.2556846703141,299.23747120875544,0,0
2,2,16.19862617631502,94.3094540979242,11.063762002194174,5,2,164.4134720525794,22,10,3,2011,1,1,0,336.7900644095838,166.13988675779677,334.8371028435613,222.44780773998676,283.52100541502006,0,0
3,2,25.35418966588747,133.04231611332534,39.43396237486651,26,138,292.1819949791211,23,10,3,2011,1,1,0,164.4134720525794,336.7900644095838,166.13988675779677,264.46184381376156,279.3270356204857,0,0
2,1,41.88524571491652,101.47655751692596,41.78161032418927,1,41,142.1648280390502,0,11,3,2011,1,0,0,292.1819949791211,164.4134720525794,336.7900644095838,199.58676502358367,239.42122484694872,0,0
3,3,22.33684738813288,109.24222042934716,32.930679748746655,5,182,324.7590510845899,1,11,3,2011,1,0,0,142.1648280390502,292.1819949791211,164.4134720525794,253.03529136758718,237.74154955378685,0,0
1,2,18.861893018116177,163.29096617068407,17.819578214406402,31,165,322.423726726572,2,11,3,2011,1,0,0,324.7590510845899,142.1648280390502,292.1819949791211,263.1158686167375,263.7888562152494,0,0
4,1,,,,28,151,290.6243486869521,3,11,3,2011,1,0,0,322.423726726572,324.7590510845899,142.1648280390502,312.6023754993714,256.09457026147743,0,0
3,1,33.98585177409695,154.08094319865478,24.073022496481197,33,136,277.9933560942436,4,11,3,2011,1,0,0,290.6243486869521,322.423726726572,324.7590510845899,297.01381050258937,275.02455093508814,0,0
3,2,,,,0,140,285.6117689490559,5,11,3,2011,1,0,0,277.9933560942436,290.6243486869521,322.423726726572,284.743157910084,273.92951326341057,0,0
4,2,28.234544427730977,126.33327999542028,39.49207536622413,14,85,267.03192514043053,6,11,3,2011,1,0,0,285.6117689490559,277.9933560942436,290.6243486869521,276.87901672791014,294.7406961136407,0,0
3,4,37.80592245280769,154.3080343976962,8.747270552625233,9,145,308.80414727489574,7,11,3,2011,1,0,0,267.03192514043053,285.6117689490559,277.9933560942436,287.14928045479417,292.0815454786917,1,1
3,3,30.378864991950657,107.79506626858924,43.66588334227397,9,9,107.1344437364908,8,11,3,2011,1,0,0,308.80414727489574,267.03192514043053,285.6117689490559,227.65683871727245,256.1999983136781,1,0
2,4,,,,9,139,307.45525333738493,9,11,3,2011,1,0,0,107.1344437364908,308.80414727489574,267.03192514043053,241.1312814495906,259.0051490887502,1,1
4,1,19.882882185242885,102.38309877656738,31.977918442279183,36,46,246.181653609975,10,11,3,2011,1,0,0,307.45525333738493,107.1344437364908,308.80414727489574,220.25711689461704,253.70319867470548,0,0
1,2,32.06523808434598,149.75208369333512,23.85142161316396,31,82,295.8348421594451,11,11,3,2011,1,0,0,246.181653609975,307.45525333738493,107.1344437364908,283.1572497022685,255.40704420977036,0,0
3,4,33.27932652295932,170.1205845692297,51.11392647823407,35,116,263.54379966699423,12,11,3,2011,1,1,0,295.8348421594451,246.181653609975,307.45525333738493,268.52009847880487,254.82568996419764,0,1
4,1,30.23484941457981,153.31815889801538,46.75328337452211,24,9,172.35883220994643,13,11,3,2011,1,1,0,263.54379966699423,295.8348421594451,246.181653609975,243.91249134546203,232.08480412003942,0,0
2,3,,,,14,128,300.09910426103875,14,11,3,2011,1,1,0,172.35883220994643,263.54379966699423,295.8348421594451,245.33391204599323,264.2455808741308,0,0
1,2,31.604316861846726,162.26535379901708,26.4076843091186,8,184,317.2632174831922,15,11,3,2011,1,1,0,300.09910426103875,172.35883220994643,263.54379966699423,263.24038465139256,265.88024156509863,0,0
4,4,38.87773698426709,157.4755286643982,55.31353727484439,15,70,242.6635619221725,16,11,3,2011,1,1,0,317.2632174831922,300.09910426103875,172.35883220994643,286.67529455546793,265.2938929504649,0,1
1,3,28.95971777092823,133.58751833847603,12.344246407217751,40,118,298.4019009130889,17,11,3,2011,1,1,0,242.6635619221725,317.2632174831922,300.09910426103875,286.1095601061513,265.72173607607215,1,0
1,4,39.81857163603198,135.7056930390121,27.77127103393538,18,118,251.7454567857991,18,11,3,2011,1,1,0,298.4019009130889,242.6635619221725,317.2632174831922,264.2703065403536,263.755345595873,1,1
1,1,20.046458694342057,126.02791293804007,31.52928472154029,45,138,301.31823100310726,19,11,3,2011,1,1,0,251.7454567857991,298.4019009130889,242.6635619221725,283.82186290066517,285.24857872806643,1,0
3,3,36.018693307498445,158.06680197093038,30.200976773837148,43,180,401.65056201748297,20,11,3,2011,1,1,0,301.31823100310726,251.7454567857991,298.4019009130889,318.2380832687966,302.17382168747383,1,0
3,4,43.35028225909439,108.86589679201565,40.22275403630461,11,126,248.29569090434725,21,11,3,2011,1,1,0,401.65056201748297,301.31823100310726,251.7454567857991,317.08816130831264,290.679233924333,0,1
2,3,26.8075430961759,93.70888203053832,16.790331745371315,34,3,143.16459797431145,22,11,3,2011,1,1,0,248.29569090434725,401.65056201748297,301.31823100310726,264.37028363204735,274.09607326635614,0,0
2,1,35.750949073212894,168.38846603161642,53.62496464679722,42,188,381.55231443519926,23,11,3,2011,1,1,0,143.16459797431145,248.29569090434725,401.65056201748297,257.6708677712861,287.95447552004117,0,0
4,3,35.79491553114072,97.70899120447422,35.30611599016912,4,85,229.32009322206267,0,12,3,2011,0,0,0,381.55231443519926,143.16459797431145,248.29569090434725,251.3456685438579,284.21691492608517,0,0
2,4,14.99232704146556,171.15230436098574,52.93551935160932,37,9,147.90494994843482,1,12,3,2011,0,0,0,229.32009322206267,381.55231443519926,143.16459797431145,252.92578586856567,258.6480347503064,0,0
1,1,28.896574687441223,144.71207286774168,7.348871485823355,5,132,262.68728682182166,2,12,3,2011,0,0,0,147.90494994843482,229.32009322206267,381.55231443519926,213.3041099974398,235.48748888436285,0,0
1,2,17.81595437678668,118.68824605141256,39.40604316817901,13,188,317.7827347189008,3,12,3,2011,0,0,0,262.68728682182166,147.90494994843482,229.32009322206267,242.79165716305252,247.0686628534551,0,0
3,4,39.92241088416842,145.26067908192977,28.669050305111945,47,123,292.05242594503306,4,12,3,2011,0,0,0,317.7827347189008,262.68728682182166,147.90494994843482,290.8408158285853,271.8833008485754,0,0
1,4,39.97910114417381,161.5569085840607,33.34681712923897,11,75,303.0678237404528,5,12,3,2011,0,0,0,292.05242594503306,317.7827347189008,262.68728682182166,304.3009948014623,258.8025523994509,0,0
4,1,15.627756919951132,116.02516156054588,45.07040875187569,49,157,338.25756043251874,6,12,3,2011,0,0,0,303.0678237404528,292.05242594503306,317.7827347189008,311.12593670600165,276.958796934527,0,0
1,1,17.3225572190428,148.1868405964612,18.56101339939234,21,56,191.91366121132117,7,12,3,2011,0,0,0,338.25756043251874,303.0678237404528,292.05242594503306,277.74634846143096,284.29358214500803,1,0
1,2,31.67005728750888,162.96550948616073,17.166782091209736,44,160,406.02103244607247,8,12,3,2011,0,0,0,191.91366121132117,338.25756043251874,303.0678237404528,312.06408469663756,308.18253974904985,1,0
4,4,23.10891247741742,109.21923576808392,42.58088516185897,40,164,372.03125606989977,9,12,3,2011,0,0,0,406.02103244607247,191.91366121132117,338.25756043251874,323.3219832424312,317.2239599742163,1,0
2,1,15.503348150394746,105.98579309474437,35.01520727935787,49,81,293.1445695547833,10,12,3,2011,0,0,0,372.03125606989977,406.02103244607247,191.91366121132117,357.0656193569186,317.4059839091747,0,0
2,2,28.58338859794848,110.93570641107748,20.83807910286432,3,195,314.4231507269266,11,12,3,2011,0,0,0,293.1445695547833,372.03125606989977,406.02103244607247,326.5329921172033,319.29853840692033,0,0
4,2,26.66902310991004,104.67731805229084,31.92192374580078,42,22,241.1766433055729,12,12,3,2011,0,1,0,314.4231507269266,293.1445695547833,372.03125606989977,282.91478786242766,303.11838555242934,0,0
3,1,13.627698997279658,94.37904471985604,29.834913248057177,17,69,251.93652943585096,13,12,3,2011,0,1,0,241.1766433055729,314.4231507269266,293.1445695547833,269.17877448945023,313.12219692318433,0,0
1,4,,,,30,6,181.87711464739132,14,12,3,2011,0,1,0,251.93652943585096,241.1766433055729,314.4231507269266,224.99676246293848,275.76487729007084,0,0
4,3,44.62396775406793,123.33182981836217,10.01337471979492,34,18,141.99145509358937,15,12,3,2011,0,1,0,181.87711464739132,251.93652943585096,241.1766433055729,191.93503305894396,237.42491046068574,0,0
1,3,33.9986686599912,165.16472437951634,38.12828225915331,3,142,285.8990564716769,16,12,3,2011,0,1,0,141.99145509358937,181.87711464739132,251.93652943585096,203.25587540421927,236.21732494683465,0,0
3,2,36.61706015608004,123.14155145487445,38.61766132528609,8,116,317.41067191061006,17,12,3,2011,0,1,0,285.8990564716769,141.99145509358937,181.87711464739132,248.43372782529218,236.71524514411522,1,0
1,3,20.82358181797888,127.68107803483778,46.02720683212624,44,85,277.14031518556646,18,12,3,2011,0,1,0,317.41067191061006,285.8990564716769,141.99145509358937,293.4833478559512,242.70919045744753,1,0
4,3,21.57814293660388,146.34675240665257,53.78269087993697,14,159,303.25090105116755,19,12,3,2011,0,1,0,277.14031518556646,317.41067191061006,285.8990564716769,299.26729604911475,251.26158572666694,1,0
1,1,20.27345005679712,172.23579201161527,28.63685949357128,41,78,253.70722899858995,20,12,3,2011,0,1,0,303.25090105116755,277.14031518556646,317.41067191061006,278.0328150784414,263.2332714518667,1,0
2,2,37.2437718344626,138.26876009983383,24.515286326743965,20,58,214.79941866642184,21,12,3,2011,0,1,0,253.70722899858995,303.25090105116755,277.14031518556646,257.2525162387265,275.3679320473388,0,0
3,4,43.02804545653123,116.80279388143305,12.366204137526422,31,69,217.60458618373028,22,12,3,2011,0,1,0,214.79941866642184,253.70722899858995,303.25090105116755,228.70374461624746,263.985520332681,0,0
3,2,37.05120437681583,166.8523591373708,25.19963881775565,8,197,345.3716785836324,23,12,3,2011,0,1,0,217.60458618373028,214.79941866642184,253.70722899858995,259.2585611445949,268.6456881115181,0,0
3,1,40.5846414074444,113.97999799184488,11.350233037845095,47,5,236.9070563543033,0,13,3,2011,0,0,0,345.3716785836324,217.60458618373028,214.79941866642184,266.62777370722205,261.9401449729742,0,0
4,3,32.00568541115654,108.36863980484571,48.66403024141557,31,75,287.52464996929746,1,13,3,2011,0,0,0,236.9070563543033,345.3716785836324,217.60458618373028,289.93446163574447,259.31910312599587,0,0
3,4,26.30654197466251,126.47984569178126,47.6084274821802,15,193,327.0268955515633,2,13,3,2011,0,0,0,287.52464996929746,236.9070563543033,345.3716785836324,283.8195339583881,271.5390475514914,0,0
2,2,29.90434951790388,172.66130448306865,29.99486184264945,44,131,354.94984977708805,3,13,3,2011,0,0,0,327.0268955515633,287.52464996929746,236.9070563543033,323.167131765983,294.8974527366025,0,0
4,3,,,,4,118,286.5231091140803,4,13,3,2011,0,0,0,354.94984977708805,327.0268955515633,287.52464996929746,322.833284814244,306.38387322499415,0,0
2,2,12.331900858211762,137.90981555451924,14.352642502784844,41,69,270.70495346611506,5,13,3,2011,0,0,0,286.5231091140803,354.94984977708805,327.0268955515633,304.0593041190946,293.9394190387413,0,0
1,4,36.41830354758645,142.69249565204555,51.51109565028672,30,184,368.67806749426654,6,13,3,2011,0,0,0,270.70495346611506,286.5231091140803,354.94984977708805,308.6353766914874,315.9012542287351,0,0
1,2,26.25655984231024,173.09018791881965,52.73840474920475,24,188,325.8253194877035,7,13,3,2011,0,0,0,368.67806749426654,270.70495346611506,286.5231091140803,321.7361134826951,322.28469914846943,1,0
1,2,25.575160258080228,121.88980042145845,21.421699207069054,0,114,243.585151201828,8,13,3,2011,0,0,0,325.8253194877035,368.67806749426654,270.70495346611506,312.69617939459937,308.3777417568469,1,0
1,2,31.7785171019273,119.58270254276034,39.65780715342163,2,183,351.7559208317721,9,13,3,2011,0,0,0,243.585151201828,325.8253194877035,368.67806749426654,307.0554638404346,307.8454202659609,1,0
2,3,89.41642371483115,491.48201448740775,92.15972844849902,20,100,225.57811649232255,10,13,3,2011,0,0,0,351.7559208317721,243.585151201828,325.8253194877035,273.639729508641,297.6879214956679,0,0
4,4,27.45894762670644,123.01519784077242,19.51723763121358,27,141,278.5768177946975,11,13,3,2011,0,0,0,225.57811649232255,351.7559208317721,243.585151201828,285.30361837293077,298.999898883765,0,0
4,4,28.147140896510308,152.16595236323667,8.071576698612573,2,110,263.00182391983856,12,13,3,2011,0,1,0,278.5768177946975,225.57811649232255,351.7559208317721,255.71891940228625,281.3871916213604,0,0
3,3,25.39734285238998,144.7047105388725,37.18185962170226,41,82,241.14573764438612,13,13,3,2011,0,1,0,263.00182391983856,278.5768177946975,225.57811649232255,260.9081264529741,267.27392798080746,0,0
2,3,39.40840759691754,160.11037804777902,15.199112550216366,31,6,203.56435042422032,14,13,3,2011,0,1,0,241.14573764438612,263.00182391983856,278.5768177946975,235.90397066281506,260.60379451787287,0,0
1,3,26.031688902602383,162.54389013273942,6.005976599567275,31,181,331.23676953101403,15,13,3,2011,0,1,0,203.56435042422032,241.14573764438612,263.00182391983856,258.6489525332069,257.1839359677465,0,0
2,1,32.51202813143969,170.42386793371386,13.433558812453471,48,185,382.210487021332,16,13,3,2011,0,1,0,331.23676953101403,203.56435042422032,241.14573764438612,305.6705356588555,283.2893310559148,0,0
3,2,39.7298752804568,133.58307715315982,23.535793583393165,29,60,240.73699011764512,17,13,3,2011,0,1,0,382.210487021332,331.23676953101403,203.56435042422032,318.0614155566638,276.9826931097394,1,0
3,2,40.84973890607812,163.67109179364007,42.343141940156215,49,107,283.44774938459125,18,13,3,2011,0,1,0,240.73699011764512,382.210487021332,331.23676953101403,302.1317421745229,280.3903473538648,1,0
2,4,41.325999428099735,113.95613749959664,17.104210837911673,12,71,217.7369234107304,19,13,3,2011,0,1,0,283.44774938459125,240.73699011764512,382.210487021332,247.307220970989,276.4888783149222,1,0
2,2,19.61753077779857,153.40806899003186,50.59617425202807,33,155,309.54169650824014,20,13,3,2011,0,1,0,217.7369234107304,283.44774938459125,240.73699011764512,270.24212310118736,294.15176932892547,1,0
2,1,16.613513341048087,146.23868773259758,22.308143285898023,47,182,370.399604373923,21,13,3,2011,0,1,0,309.54169650824014,217.7369234107304,283.44774938459125,299.22607476429795,300.6789084694103,0,0
4,3,20.15276034922977,152.89112180705524,24.657217420052675,3,98,214.1228189946515,22,13,3,2011,0,1,0,370.399604373923,309.54169650824014,217.7369234107304,298.0213732922717,272.66429713163024,0,0
1,4,,,,17,52,204.2838803206966,23,13,3,2011,0,1,0,214.1228189946515,370.399604373923,309.54169650824014,262.93543456309044,266.5887788321388,0,0
2,4,41.41552973544743,158.29991097055756,20.422901212919623,31,82,277.4595057770802,0,14,3,2011,1,0,0,204.2838803206966,214.1228189946515,370.399604373923,231.9554016974762,265.590738230887,0,1
2,2,36.56045219857359,172.06720218825023,10.351040467470362,13,171,291.91789185309653,1,14,3,2011,1,0,0,277.4595057770802,204.2838803206966,214.1228189946515,257.8870926502912,277.95423297128133,0,0
2,4,,,,31,27,185.42397654613632,2,14,3,2011,1,0,0,291.91789185309653,277.4595057770802,204.2838803206966,251.60045805877112,257.26794631093065,0,1
3,3,16.771702323700328,160.12481408783805,50.33650866919535,5,45,207.59955187923208,3,14,3,2011,1,0,0,185.42397654613632,291.91789185309653,277.4595057770802,228.31380675948836,230.1346042284822,0,0
3,4,18.0446180366932,102.6122131927188,43.1951954256648,42,176,297.73794279192344,4,14,3,2011,1,0,0,207.59955187923208,185.42397654613632,291.91789185309653,230.25382373909736,244.0704581946942,0,1
4,3,31.72021621198188,112.86118326196288,51.83938333466143,16,122,335.75039998023226,5,14,3,2011,1,0,0,297.73794279192344,207.59955187923208,185.42397654613632,280.3626315504627,265.9815448046168,0,0
1,1,37.07957530632704,170.78168383235692,12.659631234964184,7,194,374.4561949331427,6,14,3,2011,1,0,0,335.75039998023226,297.73794279192344,207.59955187923208,335.9815125684329,282.1476596639606,0,0
4,1,35.980183204934846,150.57596764287211,32.19908272036536,34,154,283.9639547019205,7,14,3,2011,1,0,0,374.4561949331427,335.75039998023226,297.73794279192344,331.3901832050986,280.8220034720979,1,0
1,3,39.53854969641576,136.6201797735117,18.88385875692529,23,166,268.0036986755898,8,14,3,2011,1,0,0,283.9639547019205,374.4561949331427,335.75039998023226,308.80794943688437,294.5852904936735,1,0
3,2,17.34341599694961,124.42423102319655,44.30812084899881,2,83,228.03363682056184,9,14,3,2011,1,0,0,268.0036986755898,283.9639547019205,374.4561949331427,260.0004300660241,297.9909713172284,1,0
3,4,24.6227415209184,87.16672552563827,56.03097958708078,16,26,150.55330580779278,10,14,3,2011,1,0,0,228.03363682056184,268.0036986755898,283.9639547019205,215.53021376798156,273.46019848654,0,1
3,2,24.06645476942767,126.9808819106292,50.0866193356513,35,34,240.02093882727144,11,14,3,2011,1,0,0,150.55330580779278,228.03363682056184,268.0036986755898,206.20262715187542,257.50528829437985,0,0
4,4,23.98942846387728,134.61629443393855,9.529891601596992,39,46,239.01169936871176,12,14,3,2011,1,1,0,240.02093882727144,150.55330580779278,228.03363682056184,209.8619813345921,234.93120570030803,0,1
2,1,40.54377951962391,110.56325021467798,23.62701016485233,16,51,212.90848532013777,13,14,3,2011,1,1,0,239.01169936871176,240.02093882727144,150.55330580779278,230.64704117204042,223.08862747001092,0,0
2,1,30.83462054461369,110.2823390748627,8.968288796197045,29,68,222.1148895412286,14,14,3,2011,1,1,0,212.90848532013777,239.01169936871176,240.02093882727144,224.6783580766928,215.44049261428404,0,0
3,1,37.92136326228814,128.84500035638806,9.88223340662083,24,193,407.23826247903935,15,14,3,2011,1,1,0,222.1148895412286,212.90848532013777,239.01169936871176,280.75387911346866,245.30793022403032,0,0
2,4,26.295988012646333,151.8684328261889,12.85282075337137,21,40,225.85703442678795,16,14,3,2011,1,1,0,407.23826247903935,222.1148895412286,212.90848532013777,285.0700621490187,257.8585516605295,0,1
2,1,14.800517054695284,114.03749996023912,22.3366873027785,36,49,245.363869716748,17,14,3,2011,1,1,0,225.85703442678795,407.23826247903935,222.1148895412286,292.8197222075252,258.74904014210887,1,0
4,1,17.337256340203453,141.63136107705486,22.906479292659675,10,44,232.28598434201623,18,14,3,2011,1,1,0,245.363869716748,225.85703442678795,407.23826247903935,234.5022961618508,257.62808763765963,1,0
1,1,30.60212859411891,162.58283971205304,29.3872869823423,11,19,141.73387536641002,19,14,3,2011,1,1,0,232.28598434201623,245.363869716748,225.85703442678795,206.46124314172482,245.7656526453717,1,0
3,1,,,,20,119,319.8572191161808,20,14,3,2011,1,1,0,141.73387536641002,232.28598434201623,245.363869716748,231.29235960820242,262.0560409078637,1,0
3,2,21.928182329035007,170.9230698830686,45.7928956213039,14,198,346.3922018286245,21,14,3,2011,1,1,0,319.8572191161808,141.73387536641002,232.28598434201623,269.32776543707183,251.91503079946122,0,0
4,1,29.722696271914,174.7670636208976,13.348284488668494,11,35,198.38769518763584,22,14,3,2011,1,1,0,346.3922018286245,319.8572191161808,141.73387536641002,288.2123720441471,247.3368075929359,0,0
4,1,,,,21,199,357.6672534599104,23,14,3,2011,1,1,0,198.38769518763584,346.3922018286245,319.8572191161808,300.8157168253903,266.0540382167963,0,0
2,2,24.527142452927315,105.81787621588283,39.39709116801332,38,90,214.0405009047033,0,15,3,2011,1,0,0,357.6672534599104,198.38769518763584,346.3922018286245,256.6984831840833,263.01312431057744,0,0
3,2,32.20709027068371,131.7223555553768,36.83849620688344,34,69,274.11222815115053,1,15,3,2011,1,0,0,214.0405009047033,357.6672534599104,198.38769518763584,281.93999417192146,285.07618310803423,0,0
1,4,26.623820683686688,135.24343061872668,16.707986082935545,41,151,279.67257773596,2,15,3,2011,1,0,0,274.11222815115053,214.0405009047033,357.6672534599104,255.94176893060467,278.3787428779974,0,1
4,3,36.581789169209,128.51822237731608,49.161854105304094,15,163,291.4267423940382,3,15,3,2011,1,0,0,279.67257773596,274.11222815115053,214.0405009047033,281.73718276038295,269.217832972233,0,0
1,1,36.13262881686185,120.40322021568332,23.65479554548968,32,132,292.8528903177425,4,15,3,2011,1,0,0,291.4267423940382,279.67257773596,274.11222815115053,287.984070149247,284.9620321605841,0,0
1,1,45.156325879727554,151.99570255432124,24.81385812761527,42,147,272.84441754633,5,15,3,2011,1,0,0,292.8528903177425,291.4267423940382,279.67257773596,285.7080167527036,270.82489284165405,0,0
3,1,,,,48,180,337.449445793288,6,15,3,2011,1,0,0,272.84441754633,292.8528903177425,291.4267423940382,301.0489178857869,291.3930503230849,0,0
3,4,28.4564990827442,181.00156816624607,23.14877924802848,13,104,266.82795360140153,7,15,3,2011,1,0,0,337.449445793288,272.84441754633,292.8528903177425,292.3739389803399,290.17900456479333,1,1
4,1,21.749641683338574,120.05658057397824,35.87075751834816,17,167,316.09902737691283,8,15,3,2011,1,0,0,266.82795360140153,337.449445793288,272.84441754633,306.79214225720085,296.2500795049522,1,0
3,3,21.107007223668923,166.59577867705494,27.8330861113239,43,97,274.5891749958712,9,15,3,2011,1,0,0,316.09902737691283,266.82795360140153,337.449445793288,285.8387186580619,293.4438182719244,1,0
3,2,34.45665630315456,95.26172109295476,19.650883095316,15,102,232.0787515970992,10,15,3,2011,1,0,0,274.5891749958712,316.09902737691283,266.82795360140153,274.25565132329444,283.3147951518171,0,0
3,4,37.81489135126829,121.50434509489529,52.03750593199699,39,123,305.9295545880498,11,15,3,2011,1,0,0,232.0787515970992,274.5891749958712,316.09902737691283,270.8658270603401,288.8289846587704,0,1
1,2,24.859729113388116,121.12248838509774,21.264502450267948,2,177,311.8018296923421,12,15,3,2011,1,1,0,305.9295545880498,232.0787515970992,274.5891749958712,283.2700452924971,284.55438197527945,0,0
4,1,17.228389177465168,168.4035891497815,42.75622073365453,42,73,208.34544980993675,13,15,3,2011,1,1,0,311.8018296923421,305.9295545880498,232.0787515970992,275.3589446967763,274.8072980100353,0,0
2,1,114.60000022955995,372.3593083642872,99.68110151776222,25,194,355.56197895988333,14,15,3,2011,1,1,0,208.34544980993675,311.8018296923421,305.9295545880498,291.90308615405417,281.3844566071971,0,0
1,1,26.81915878768931,148.64337709062454,31.03998308317378,14,162,281.3472972552257,15,15,3,2011,1,1,0,355.56197895988333,208.34544980993675,311.8018296923421,281.751575341682,282.51081031708947,0,0
3,3,22.49035979011465,165.94527802026528,19.82430078604805,35,63,267.55066424100534,16,15,3,2011,1,1,0,281.3472972552257,355.56197895988333,208.34544980993675,301.48664681870486,288.4227957577405,0,0
1,3,21.639937852452068,157.43481757235003,45.06058565323375,26,164,320.8896334608975,17,15,3,2011,1,1,0,267.55066424100534,281.3472972552257,355.56197895988333,289.92919831904294,290.91614223654847,1,0
3,4,35.69718607577002,131.33336941522842,43.82845750911357,47,44,309.2956388370492,18,15,3,2011,1,1,0,320.8896334608975,267.55066424100534,281.3472972552257,299.24531217965074,290.4984437606663,1,1
